cellBC	JAK1wtTXcnt	JAK1mutTXcnt
bcEKTQ	34	1
bcEKUA	1	1
bcEKUG	1	0
bcEKUK	1	32
bcEKWA	1	0
bcEKWG	1	0
bcEKWO	3	1
bcEKWW	0	1
bcEKXU	3	0
bcEKYU	52	1
bcEKZF	0	20
bcEKZO	17	0
bcEKZZ	0	0
bcELAY	0	0
bcELBK	19	0
bcELEK	0	0
bcELGC	14	0
bcELGF	0	0
bcELIG	0	1
bcELIT	0	0
bcELIU	1	0
bcELKF	8	0
bcELKH	1	1
bcELKL	0	0
bcELLG	0	49
bcELPE	1	0
bcELQJ	0	0
bcELVB	0	0
bcELWU	0	0
bcELWY	1	0
bcELYF	0	1
bcELYV	1	0
bcELZJ	0	23
bcEMBO	1	1
bcEMDE	1	0
bcEMED	0	1
bcEMFB	0	0
bcEMHM	1	0
bcEMLE	0	1
bcEMNI	0	1
bcEMNP	1	0
bcEMNX	0	53
bcEMPI	2	0
bcEMQL	0	0
bcEMQP	0	0
bcEMRW	1	0
bcEMTD	10	24
bcEMUK	1	0
bcEMVB	0	0
bcEMVN	0	0
bcEMWC	1	0
bcEMXW	1	0
bcEMZJ	0	17
bcENAW	29	26
bcENBC	0	1
bcENCI	0	1
bcENCS	19	18
bcENCV	1	0
bcENEF	0	0
bcENGP	0	0
bcENHQ	1	0
bcENKH	1	0
bcENMP	0	1
bcENOK	0	1
bcENOX	1	0
bcENPA	0	0
bcENQK	3	0
bcENTV	0	0
bcENUQ	0	0
bcENVM	1	0
bcENWJ	0	1
bcENWO	1	0
bcENXC	1	48
bcENYO	0	0
bcENZC	0	0
bcEOAL	1	0
bcEOBQ	0	2
bcEOED	0	1
bcEOIB	42	0
bcEOUQ	0	1
bcEOUY	0	0
bcEOVT	2	4
bcEOZA	1	0
bcEPCR	0	41
bcEPFE	1	1
bcEPGN	2	1
bcEPHO	0	0
bcEPKL	60	2
bcEPLF	0	0
bcEPNC	1	1
bcEPNU	0	1
bcEPOG	0	0
bcEPOP	0	0
bcEPRH	0	0
bcEPRU	1	0
bcEPUH	1	1
bcEPWM	83	0
bcEPXE	0	0
bcEPYM	7	0
bcEQAY	1	0
bcEQBS	0	0
bcEQBV	0	0
bcEQEF	0	0
bcEQJS	0	0
bcEQJT	44	0
bcEQLC	1	0
bcEQLR	0	1
bcEQLS	0	0
bcEQPC	59	0
bcEQQJ	0	0
bcEQSB	0	0
bcEQVJ	6	1
bcEQVZ	0	0
bcEQYX	0	0
bcERAD	1	0
bcERAL	0	1
bcERCR	0	0
bcERDX	1	0
bcEREQ	6	0
bcEREZ	0	1
bcERFR	0	0
bcERGO	0	0
bcERGX	0	0
bcERHR	0	0
bcERIY	1	0
bcERKG	1	25
bcERLD	0	1
bcERNO	0	2
bcEROI	0	0
bcERPA	1	1
bcERPF	0	1
bcERPH	21	0
bcERPZ	0	0
bcERRC	0	1
bcERSL	1	1
bcERTC	2	0
bcERUW	1	1
bcERVA	0	0
bcERWD	39	1
bcERYY	0	0
bcERZK	1	0
bcERZP	1	34
bcESAM	1	1
bcESDR	0	0
bcESDZ	0	0
bcESFC	1	0
bcESFE	0	1
bcESFN	0	0
bcESGY	0	0
bcESHB	43	0
bcESIO	11	0
bcESJB	0	13
bcESJQ	0	0
bcESJR	2	1
bcESLV	0	0
bcESMA	51	2
bcESNH	0	0
bcESNT	1	0
bcESOP	1	0
bcESQG	1	0
bcESSJ	2	2
bcESSQ	30	0
bcESST	0	0
bcESTB	1	0
bcESUA	0	2
bcESVJ	0	1
bcESVP	2	0
bcESWW	0	3
bcESXP	41	0
bcESYS	2	0
bcETAH	0	0
bcETEN	0	0
bcETEZ	0	0
bcETFH	0	0
bcETGY	0	0
bcETHB	1	1
bcETIJ	0	0
bcETJE	0	0
bcETJP	2	4
bcETJX	1	0
bcETJZ	1	0
bcETLO	1	1
bcETUI	1	0
bcETUN	31	0
bcETVS	0	0
bcETWE	1	1
bcETWH	0	0
bcETWV	65	1
bcETXN	2	0
bcETXO	1	1
bcETZB	1	0
bcETZY	84	3
bcEUBM	0	2
bcEUBQ	0	1
bcEUER	1	0
bcEUKC	0	0
bcEUKN	26	0
bcEUKP	0	0
bcEULB	0	0
bcEULU	0	2
bcEUQS	0	0
bcEUQZ	0	1
bcEURX	0	0
bcEUTE	1	0
bcEUTF	33	0
bcEUVU	0	0
bcEUZW	1	0
bcEVAD	69	10
bcEVBG	12	0
bcEVFG	0	1
bcEVGI	0	1
bcEVIN	1	1
bcEVIR	1	0
bcEVJQ	35	1
bcEVJS	30	1
bcEVKC	1	0
bcEVLG	37	1
bcEVOD	0	0
bcEVOH	1	0
bcEVOQ	0	1
bcEVPW	0	1
bcEVQN	0	0
bcEVSG	27	1
bcEVSL	0	1
bcEVSY	40	1
bcEVUG	1	1
bcEWAC	2	3
bcEWBF	1	30
bcEWDB	1	0
bcEWEH	4	0
bcEWEU	4	0
bcEWEY	0	0
bcEWFO	2	0
bcEWJE	34	0
bcEWKA	0	1
bcEWLN	2	0
bcEWQI	0	1
bcEWQW	0	0
bcEWUG	0	0
bcEWWE	0	1
bcEWWX	0	0
bcEWYW	0	0
bcEXAA	0	0
bcEXBD	0	1
bcEXCP	0	0
bcEXGI	1	0
bcEXGY	1	0
bcEXIZ	0	44
bcEXJI	2	3
bcEXKH	0	0
bcEXLO	1	1
bcEXMO	1	1
bcEXOB	64	0
bcEXOV	0	1
bcEXRF	1	1
bcEXTM	1	0
bcEXUS	0	0
bcEXVE	0	0
bcEXVF	0	0
bcEXVJ	1	0
bcEXWF	1	1
bcEXWU	1	31
bcEYBE	0	0
bcEYBI	0	1
bcEYHC	0	0
bcEYJZ	0	0
bcEYKD	1	0
bcEYKI	0	0
bcEYKM	1	0
bcEYKP	2	0
bcEYKW	0	0
bcEYLE	1	41
bcEYLR	0	0
bcEYPA	0	0
bcEYQC	1	0
bcEYTP	6	0
bcEYUR	0	2
bcEYWO	1	0
bcEYYZ	0	54
bcEYZG	1	1
bcEZCT	60	0
bcEZNR	1	1
bcEZNT	0	1
bcEZOA	38	0
bcEZOG	1	0
bcEZOS	1	1
bcEZRP	1	0
bcEZRZ	7	0
bcEZSZ	0	0
bcEZTI	1	0
bcEZTQ	1	0
bcEZVJ	19	1
bcEZWA	0	0
bcEZXP	0	0
bcEZZG	2	42
bcEZZV	0	0
bcFACX	0	0
bcFADB	58	7
bcFADI	3	5
bcFAEA	0	1
bcFAEE	5	1
bcFAGA	3	1
bcFAGO	1	0
bcFAGU	0	1
bcFAHX	3	0
bcFAIK	1	1
bcFAMB	0	0
bcFANI	4	1
bcFAOA	65	4
bcFAOY	0	0
bcFAPJ	42	1
bcFAPY	0	0
bcFARO	0	0
bcFARU	1	0
bcFASN	0	33
bcFATT	1	0
bcFAWB	0	0
bcFAWW	0	0
bcFAXE	1	1
bcFAYX	32	2
bcFBBM	1	0
bcFBCB	60	2
bcFBEP	0	0
bcFBEX	67	1
bcFBEY	0	0
bcFBGH	0	0
bcFBGI	0	1
bcFBHH	0	0
bcFBJP	2	0
bcFBKR	1	0
bcFBLX	1	1
bcFBMG	1	0
bcFBOV	0	1
bcFBQZ	0	0
bcFBRA	0	0
bcFBSZ	0	0
bcFBUP	0	1
bcFBUY	2	1
bcFBVC	1	0
bcFBVF	2	0
bcFBVN	2	2
bcFBXY	0	0
bcFBYU	50	0
bcFBZS	1	1
bcFCBD	0	1
bcFCDG	0	1
bcFCDL	12	1
bcFCGF	0	0
bcFCGJ	0	0
bcFCJN	20	1
bcFCKL	0	0
bcFCKZ	44	1
bcFCMP	0	0
bcFCOY	1	38
bcFCPF	0	0
bcFCPM	0	0
bcFCSW	1	0
bcFCSY	1	0
bcFCTM	0	0
bcFCWF	0	0
bcFCYP	0	0
bcFDCL	0	7
bcFDCN	0	88
bcFDEG	0	0
bcFDNJ	0	0
bcFDOT	1	0
bcFDOX	1	0
bcFDQP	33	0
bcFDRQ	6	0
bcFDTA	1	0
bcFDTS	0	0
bcFDUW	0	0
bcFDUX	0	0
bcFDVZ	2	0
bcFDZG	0	0
bcFECD	0	0
bcFEDG	1	9
bcFEDV	0	0
bcFEKG	1	0
bcFEKY	5	0
bcFENH	0	0
bcFEOW	1	0
bcFEQU	2	1
bcFEQX	0	1
bcFEST	0	1
bcFEWO	1	1
bcFEZM	0	0
bcFFAF	4	1
bcFFBL	0	0
bcFFBZ	0	0
bcFFCD	0	2
bcFFDS	1	0
bcFFIN	23	0
bcFFNC	1	0
bcFFNG	0	0
bcFFPG	1	0
bcFFRC	0	57
bcFFTR	0	0
bcFFTW	1	0
bcFFUE	0	1
bcFFUL	0	0
bcFFVD	0	0
bcFFVG	20	39
bcFFWI	0	1
bcFFWN	0	1
bcFFZG	0	0
bcFGAC	1	0
bcFGBS	1	0
bcFGDN	0	0
bcFGDZ	3	1
bcFGIC	0	1
bcFGKN	0	0
bcFGLR	0	0
bcFGNO	4	0
bcFGOX	1	0
bcFGRS	0	0
bcFGSA	0	0
bcFGWO	2	0
bcFGXR	2	0
bcFGXY	1	1
bcFGXZ	0	1
bcFGYV	7	0
bcFGZG	0	2
bcFGZY	4	0
bcFHAC	0	0
bcFHAN	0	3
bcFHBT	0	0
bcFHCU	2	1
bcFHDQ	1	0
bcFHFI	1	0
bcFHGK	32	1
bcFHHT	2	0
bcFHMF	1	75
bcFHML	0	2
bcFHNS	11	0
bcFHOK	0	2
bcFHVO	1	0
bcFHWP	1	0
bcFHWU	7	10
bcFHXL	0	2
bcFHZG	0	0
bcFICF	0	0
bcFIDZ	1	0
bcFIEI	1	0
bcFIFJ	0	3
bcFIGG	0	0
bcFIGO	0	1
bcFIHE	1	0
bcFIJP	0	1
bcFIKT	1	0
bcFIPS	0	0
bcFIPX	8	1
bcFIQH	0	0
bcFIQL	1	0
bcFITF	1	1
bcFIVK	1	31
bcFIXY	0	0
bcFIYP	0	0
bcFIYX	3	0
bcFIZI	1	0
bcFJBJ	0	2
bcFJCG	0	0
bcFJKQ	0	0
bcFJOF	0	0
bcFJSX	1	0
bcFJTF	1	4
bcFJTR	23	0
bcFJXB	1	0
bcFJXC	43	1
bcFJYQ	0	0
bcFKEU	1	0
bcFKIQ	1	0
bcFKKC	0	0
bcFKKV	1	0
bcFKLD	0	1
bcFKNY	1	0
bcFKRU	0	0
bcFKSJ	1	0
bcFKXL	0	1
bcFKYB	0	0
bcFLAM	1	19
bcFLBJ	0	0
bcFLBM	4	0
bcFLFH	40	0
bcFLHD	2	0
bcFLIZ	1	0
bcFLKF	0	0
bcFLLV	1	0
bcFLMF	0	0
bcFLMG	0	1
bcFLNN	27	0
bcFLNP	1	15
bcFLOJ	0	0
bcFLPV	2	0
bcFLTE	1	2
bcFLVN	0	0
bcFMAI	1	0
bcFMAY	0	0
bcFMBF	2	2
bcFMDR	0	0
bcFMGN	1	0
bcFMGO	1	0
bcFMHA	0	0
bcFMNT	0	0
bcFMPE	1	1
bcFMPF	1	0
bcFMPO	1	0
bcFMPR	0	0
bcFMQW	3	1
bcFMRO	0	55
bcFMSN	2	0
bcFMUY	0	0
bcFMVI	0	0
bcFMYK	0	2
bcFMZY	1	0
bcFNAA	27	0
bcFNBR	0	1
bcFNDG	2	0
bcFNDK	1	0
bcFNED	0	0
bcFNEL	0	1
bcFNEM	1	0
bcFNFE	1	2
bcFNFQ	57	7
bcFNHA	2	0
bcFNLM	3	60
bcFNOJ	0	0
bcFNOU	0	0
bcFNST	0	0
bcFNTJ	1	0
bcFNTL	0	0
bcFNTS	1	0
bcFNUN	2	0
bcFNXU	0	0
bcFNYP	32	0
bcFNYV	0	1
bcFNZR	0	0
bcFOBS	0	0
bcFOCT	3	2
bcFODI	0	0
bcFOEC	1	1
bcFOHS	0	53
bcFOIA	0	0
bcFOJF	0	1
bcFOMG	0	0
bcFORL	0	0
bcFORV	44	0
bcFOSC	0	0
bcFOSR	0	42
bcFOTG	1	4
bcFOTT	0	0
bcFOVO	2	0
bcFOWG	0	0
bcFOYH	0	0
bcFPBA	0	0
bcFPBB	0	3
bcFPBO	1	0
bcFPEH	0	0
bcFPGB	0	1
bcFPLX	0	0
bcFPME	0	0
bcFPNH	0	0
bcFPOD	0	0
bcFPOJ	2	18
bcFPPD	0	0
bcFPTC	1	0
bcFPUG	0	28
bcFPVJ	1	0
bcFPXO	2	0
bcFPZS	0	0
bcFPZW	0	0
bcFQAH	0	0
bcFQAU	1	1
bcFQCQ	31	1
bcFQEG	0	0
bcFQFH	0	0
bcFQFY	1	0
bcFQJW	1	0
bcFQLE	57	1
bcFQLQ	24	0
bcFQMU	0	0
bcFQOU	1	2
bcFQPB	0	0
bcFQPC	1	1
bcFQQI	18	0
bcFQRO	1	1
bcFQVB	0	0
bcFQVQ	37	36
bcFQWC	0	2
bcFQXY	0	0
bcFRAP	0	0
bcFRBN	2	0
bcFRCH	1	0
bcFRJI	1	1
bcFRJS	0	0
bcFRSJ	0	2
bcFRSM	1	0
bcFRTM	18	65
bcFRUJ	0	0
bcFRYY	48	0
bcFSBC	1	0
bcFSCM	1	0
bcFSEA	0	43
bcFSEK	41	45
bcFSGD	1	0
bcFSHX	2	1
bcFSIJ	27	3
bcFSLH	1	2
bcFSLK	1	3
bcFSME	1	0
bcFSMQ	1	1
bcFSNG	0	0
bcFSPZ	44	0
bcFSTM	1	3
bcFSTR	0	0
bcFSUP	1	0
bcFSVR	0	0
bcFSWD	0	0
bcFSYR	0	2
bcFSZC	1	0
bcFTAE	1	1
bcFTBM	1	0
bcFTDB	0	1
bcFTDX	0	0
bcFTFQ	58	0
bcFTKI	0	0
bcFTKL	0	0
bcFTKO	0	12
bcFTME	0	1
bcFTQE	29	0
bcFTQR	1	0
bcFTTO	0	0
bcFTWF	0	0
bcFTZZ	1	0
bcFUDB	0	0
bcFUDH	1	0
bcFUDJ	71	2
bcFUDS	23	53
bcFUFI	1	0
bcFUGN	1	0
bcFUGT	1	0
bcFUIG	0	0
bcFUKO	2	37
bcFUKZ	0	2
bcFULS	25	1
bcFUOS	1	0
bcFUOU	0	0
bcFUQD	7	0
bcFUQN	56	0
bcFUSM	1	0
bcFUTP	1	0
bcFUUK	52	0
bcFUVD	1	0
bcFUVL	0	2
bcFUWH	1	1
bcFUWJ	1	1
bcFUXC	0	0
bcFUXE	0	0
bcFUXL	2	0
bcFUYG	2	2
bcFUYP	0	1
bcFVBX	2	2
bcFVCS	1	1
bcFVCT	3	0
bcFVCX	32	0
bcFVDM	0	0
bcFVDZ	0	0
bcFVEY	1	1
bcFVFG	0	18
bcFVFH	2	0
bcFVGH	1	0
bcFVGS	29	0
bcFVHN	1	0
bcFVIW	0	1
bcFVKG	1	2
bcFVLU	0	0
bcFVRK	0	0
bcFVRN	0	0
bcFVRZ	0	0
bcFVWV	0	0
bcFVZA	0	1
bcFVZM	1	0
bcFWAF	2	0
bcFWBM	1	0
bcFWGG	0	1
bcFWGL	1	1
bcFWGV	1	1
bcFWIB	1	0
bcFWIM	36	29
bcFWLB	0	0
bcFWMH	1	0
bcFWMN	0	0
bcFWNQ	51	0
bcFWOK	0	0
bcFWQC	2	3
bcFWQL	3	3
bcFWSD	0	6
bcFWSE	58	0
bcFWSG	7	18
bcFWSL	1	37
bcFWTN	0	0
bcFWUZ	1	1
bcFWVB	1	0
bcFWVD	2	1
bcFWVO	0	0
bcFWWI	0	0
bcFXAD	52	3
bcFXBF	1	0
bcFXBY	1	0
bcFXEW	4	116
bcFXFO	3	0
bcFXGB	0	0
bcFXGQ	0	1
bcFXJG	73	7
bcFXJO	0	0
bcFXKL	31	0
bcFXMO	0	0
bcFXNN	0	52
bcFXPY	0	1
bcFXQZ	0	0
bcFXRZ	1	0
bcFXWM	1	0
bcFXYJ	1	0
bcFYAJ	0	0
bcFYAN	29	0
bcFYAW	32	0
bcFYCJ	1	0
bcFYCO	1	0
bcFYES	1	0
bcFYFF	28	1
bcFYGU	0	0
bcFYIW	0	0
bcFYKF	0	48
bcFYNJ	0	1
bcFYNP	1	1
bcFYRF	1	9
bcFYTM	0	1
bcFYTN	113	38
bcFYUB	0	0
bcFYUZ	1	0
bcFYXM	0	0
bcFYXS	1	1
bcFZBC	0	0
bcFZCC	0	0
bcFZCM	0	0
bcFZCQ	1	0
bcFZCT	1	0
bcFZEP	38	0
bcFZEW	0	0
bcFZFT	1	0
bcFZGM	2	0
bcFZHF	0	2
bcFZKT	1	0
bcFZKZ	1	0
bcFZNK	0	0
bcFZQJ	0	1
bcFZRJ	0	0
bcFZRL	0	1
bcFZRQ	1	0
bcFZSU	0	0
bcFZTS	0	23
bcFZVQ	0	0
bcFZVW	2	0
bcFZZA	0	0
bcFZZG	0	0
bcGACG	26	0
bcGADQ	1	0
bcGAEH	0	0
bcGAGJ	1	0
bcGAGN	1	1
bcGAGO	0	1
bcGAHK	0	0
bcGAIR	0	0
bcGAJQ	45	0
bcGAKY	1	0
bcGALK	4	1
bcGALU	0	0
bcGAMI	1	0
bcGAQX	0	0
bcGART	1	0
bcGASU	0	0
bcGATZ	0	0
bcGAUR	34	0
bcGAUX	0	1
bcGAVW	37	0
bcGAWK	1	0
bcGAYP	0	1
bcGBAO	1	1
bcGBAV	0	0
bcGBEL	1	0
bcGBGK	0	2
bcGBJR	0	0
bcGBLF	1	0
bcGBOU	1	1
bcGBPI	1	0
bcGBQW	1	0
bcGBRT	0	1
bcGBSR	49	0
bcGBSZ	0	1
bcGBXZ	0	1
bcGBYD	0	0
bcGBYM	0	0
bcGBYY	1	0
bcGBZT	0	0
bcGCCX	0	0
bcGCFO	0	0
bcGCHT	0	1
bcGCND	0	1
bcGCNG	1	0
bcGCOM	1	1
bcGCOQ	0	0
bcGCQG	65	0
bcGCQW	93	0
bcGCTE	56	3
bcGCTI	50	11
bcGCUJ	2	0
bcGCVM	0	50
bcGDBN	0	0
bcGDCA	1	0
bcGDCG	4	0
bcGDDB	4	24
bcGDDK	1	0
bcGDED	0	0
bcGDEI	0	0
bcGDEK	48	0
bcGDEQ	1	0
bcGDFK	1	0
bcGDHB	53	0
bcGDHX	0	21
bcGDKZ	2	0
bcGDMS	0	0
bcGDQJ	22	1
bcGDQK	0	2
bcGDQO	0	1
bcGDSA	0	1
bcGDTY	7	0
bcGDUE	5	1
bcGDUP	3	0
bcGDVA	0	0
bcGDXE	1	0
bcGEAT	0	81
bcGEFK	2	0
bcGEFN	0	0
bcGEFR	2	0
bcGEHV	0	0
bcGEIK	0	2
bcGEIY	3	0
bcGEJA	1	0
bcGELP	1	0
bcGENC	39	0
bcGEOW	2	0
bcGEPE	0	0
bcGEPQ	0	0
bcGERI	1	4
bcGETZ	0	1
bcGEUE	0	1
bcGEUH	0	0
bcGEUS	2	1
bcGEXS	3	0
bcGFBK	0	0
bcGFBV	0	1
bcGFJL	0	0
bcGFJO	0	0
bcGFKP	0	0
bcGFLO	0	22
bcGFQR	0	0
bcGFRD	0	0
bcGFXH	0	0
bcGFXN	0	0
bcGGKW	0	0
bcGGMU	7	0
bcGGQA	4	0
bcGGQT	0	7
bcGGQV	2	0
bcGGSG	0	0
bcGGUD	0	0
bcGGUK	14	32
bcGGUY	0	0
bcGGWH	0	1
bcGGXQ	13	0
bcGGYO	0	0
bcGGZA	1	0
bcGGZX	70	2
bcGHAW	1	0
bcGHAX	0	0
bcGHBK	0	1
bcGHCG	1	1
bcGHDJ	2	9
bcGHEU	3	0
bcGHGZ	64	0
bcGHIN	1	0
bcGHJB	0	0
bcGHNB	0	0
bcGHOW	14	0
bcGHRH	0	0
bcGHRJ	0	0
bcGHSF	0	0
bcGHSJ	0	0
bcGHSK	1	0
bcGHSP	0	1
bcGHSU	0	36
bcGHUX	0	0
bcGHVG	0	1
bcGIAH	1	0
bcGIAX	73	1
bcGIBK	1	1
bcGIBU	0	0
bcGIEJ	0	3
bcGIFZ	3	0
bcGIGS	3	32
bcGIGZ	0	0
bcGIJG	5	0
bcGIJP	0	0
bcGIKB	1	0
bcGIKT	0	32
bcGILP	0	0
bcGIRE	2	0
bcGISN	0	0
bcGISO	0	2
bcGITF	2	1
bcGITL	74	0
bcGITY	1	0
bcGIUO	0	2
bcGIXC	2	0
bcGIYY	2	1
bcGIZV	32	0
bcGJAM	1	0
bcGJAW	2	0
bcGJAY	0	1
bcGJCH	1	5
bcGJCY	0	43
bcGJDY	1	0
bcGJEN	0	0
bcGJEO	5	0
bcGJFI	0	0
bcGJFL	0	0
bcGJFZ	1	0
bcGJHW	0	0
bcGJHZ	0	0
bcGJOB	6	56
bcGJPN	0	0
bcGJTE	0	0
bcGJXC	1	20
bcGJXP	0	0
bcGJZC	0	1
bcGJZV	0	0
bcGKBC	0	0
bcGKCI	2	1
bcGKEB	0	0
bcGKET	0	0
bcGKEZ	12	0
bcGKHZ	0	0
bcGKJJ	0	0
bcGKJU	1	0
bcGKKC	38	0
bcGKKE	0	1
bcGKKN	3	0
bcGKLR	3	0
bcGKLZ	0	0
bcGKMA	0	0
bcGKMD	2	0
bcGKMK	0	1
bcGKMO	3	0
bcGKND	1	0
bcGKOI	1	1
bcGKOY	30	1
bcGKPG	2	1
bcGKPK	4	0
bcGKPN	1	0
bcGKPT	1	1
bcGKPV	0	1
bcGKQH	0	0
bcGKQP	1	1
bcGKQQ	3	1
bcGKRC	6	2
bcGKRQ	0	0
bcGKUP	27	0
bcGKUS	0	1
bcGKUV	0	0
bcGKVI	6	2
bcGKVL	3	0
bcGKVM	0	1
bcGKWF	0	28
bcGKWN	2	0
bcGKWP	2	1
bcGKXG	1	3
bcGKXK	1	2
bcGKXP	1	0
bcGKYG	0	0
bcGKYO	1	0
bcGKYV	0	0
bcGKZL	6	1
bcGLBY	1	0
bcGLET	0	0
bcGLHH	2	0
bcGLJD	46	1
bcGLJM	0	1
bcGLNI	3	0
bcGLQU	0	1
bcGLSL	0	0
bcGLVE	1	1
bcGLVI	0	0
bcGLYG	1	1
bcGMAK	4	0
bcGMBA	3	1
bcGMDV	0	1
bcGMFJ	84	0
bcGMLQ	0	0
bcGMNU	0	0
bcGMRG	0	0
bcGMRR	2	0
bcGMSR	123	46
bcGMTB	0	0
bcGMTQ	11	1
bcGMVX	0	0
bcGMYY	0	1
bcGNAF	0	0
bcGNBB	104	0
bcGNGS	0	86
bcGNHN	0	0
bcGNHW	0	0
bcGNHX	1	0
bcGNIR	0	0
bcGNKM	36	1
bcGNMH	0	0
bcGNMO	37	0
bcGNMQ	0	0
bcGNNM	1	1
bcGNQD	0	0
bcGNRJ	28	1
bcGNRV	0	0
bcGNTC	2	1
bcGNTM	0	0
bcGNWD	0	1
bcGNWQ	0	0
bcGNWT	3	0
bcGNXM	1	44
bcGNXW	0	0
bcGNXX	1	0
bcGNYK	0	1
bcGNYY	0	0
bcGOBV	0	0
bcGODV	0	1
bcGOEH	57	0
bcGOEV	0	0
bcGOIL	0	0
bcGOJG	7	0
bcGOJY	1	0
bcGOKT	78	0
bcGOKX	0	0
bcGOLK	0	0
bcGORC	1	0
bcGORP	11	0
bcGOWQ	1	6
bcGOYE	33	0
bcGPCC	0	0
bcGPCP	0	0
bcGPDK	2	24
bcGPEU	0	0
bcGPIQ	37	0
bcGPMB	0	0
bcGPNH	1	0
bcGPQG	0	1
bcGPUO	1	1
bcGPZZ	0	0
bcGQAB	0	0
bcGQAR	0	1
bcGQCM	4	0
bcGQDF	0	0
bcGQDR	0	0
bcGQDU	0	5
bcGQEV	1	0
bcGQGM	3	1
bcGQHI	163	0
bcGQHL	1	0
bcGQIT	1	0
bcGQLU	48	0
bcGQLX	1	0
bcGQRZ	0	0
bcGQVY	1	0
bcGQXJ	22	23
bcGQXN	19	0
bcGQXW	0	0
bcGQXY	0	19
bcGQZH	1	0
bcGRFG	0	1
bcGRHO	0	0
bcGRHU	41	0
bcGRJW	1	1
bcGRKB	47	0
bcGRLN	0	0
bcGRMW	1	0
bcGRPM	0	38
bcGRPV	2	0
bcGRUV	0	0
bcGRVO	0	0
bcGRWP	1	0
bcGRXN	0	0
bcGSER	30	0
bcGSEU	0	0
bcGSFK	0	0
bcGSHL	115	0
bcGSLG	1	1
bcGSLU	1	1
bcGSMA	0	1
bcGSOP	1	1
bcGSOU	0	0
bcGSOW	0	0
bcGSPZ	0	0
bcGSQM	0	2
bcGSRD	0	0
bcGSSF	0	0
bcGSSN	0	0
bcGSSX	0	0
bcGSWD	0	0
bcGSZB	1	1
bcGSZV	1	0
bcGSZX	0	1
bcGTCL	21	0
bcGTDV	0	0
bcGTEO	0	0
bcGTHE	2	0
bcGTIM	2	0
bcGTJW	0	0
bcGTLJ	0	0
bcGTLM	1	10
bcGTOG	0	0
bcGTPD	0	0
bcGTPH	0	0
bcGTTM	1	0
bcGTTY	1	1
bcGTUO	1	1
bcGTXT	13	0
bcGUCM	0	0
bcGUCP	0	1
bcGUCU	1	0
bcGUES	0	2
bcGUFJ	62	56
bcGUHR	0	48
bcGUIF	2	0
bcGUIT	2	0
bcGUOI	8	3
bcGUQC	1	3
bcGURG	0	0
bcGURH	0	0
bcGURM	0	0
bcGURY	0	1
bcGUTR	0	0
bcGUUG	0	0
bcGUVA	1	0
bcGUWQ	0	0
bcGUXN	2	0
bcGUYL	0	0
bcGUYX	0	0
bcGVAJ	0	0
bcGVDD	0	0
bcGVDL	1	0
bcGVFE	28	37
bcGVGQ	1	0
bcGVID	0	0
bcGVIM	0	1
bcGVJD	0	0
bcGVKG	1	0
bcGVLW	6	0
bcGVRL	0	0
bcGVRX	0	0
bcGVUN	1	0
bcGVUX	0	0
bcGVVX	4	1
bcGVWD	0	0
bcGVWK	1	1
bcGVYG	0	0
bcGVYU	2	0
bcGVZM	0	0
bcGWAR	5	0
bcGWIM	46	35
bcGWIT	48	1
bcGWJT	3	0
bcGWLA	27	0
bcGWLI	1	1
bcGWLL	2	0
bcGWNU	5	0
bcGWPR	2	0
bcGWPT	0	2
bcGWPV	1	2
bcGWQM	0	0
bcGWRO	0	0
bcGWSU	0	0
bcGWSV	1	0
bcGWUP	0	0
bcGWWH	0	0
bcGWXS	0	0
bcGWYK	1	0
bcGWYO	0	0
bcGWYR	2	1
bcGWYY	0	0
bcGWZR	0	1
bcGXAW	0	0
bcGXEG	1	0
bcGXEW	1	0
bcGXJR	1	28
bcGXLI	1	0
bcGXLJ	8	0
bcGXPF	0	0
bcGXPL	0	1
bcGXQA	0	0
bcGXQO	0	0
bcGXRF	2	0
bcGXTY	12	0
bcGXYW	0	0
bcGYBZ	0	1
bcGYCI	0	0
bcGYCJ	3	45
bcGYCL	0	1
bcGYEF	0	0
bcGYFJ	3	1
bcGYGB	2	0
bcGYGK	4	0
bcGYGP	0	6
bcGYHS	0	0
bcGYJF	0	0
bcGYMD	1	1
bcGYPZ	1	1
bcGYQH	0	0
bcGYQT	0	0
bcGYRI	19	0
bcGYUJ	0	6
bcGYVN	0	0
bcGYWQ	0	0
bcGYWW	0	1
bcGYWY	0	0
bcGZAV	0	0
bcGZBE	1	0
bcGZDD	0	0
bcGZFK	1	0
bcGZFN	1	0
bcGZFP	3	29
bcGZFR	0	0
bcGZHA	40	46
bcGZHP	0	0
bcGZIQ	0	1
bcGZLQ	1	0
bcGZMB	2	0
bcGZNE	0	0
bcGZNY	1	0
bcGZOV	0	0
bcGZPN	1	0
bcGZTA	34	1
bcGZUH	0	0
bcGZWI	0	1
bcGZXU	1	0
bcGZYM	1	0
bcHAAA	0	1
bcHAAC	1	0
bcHAAY	44	0
bcHABL	12	0
bcHAEO	35	0
bcHAHT	2	0
bcHAJN	0	0
bcHAJO	1	0
bcHAJQ	0	1
bcHAKY	0	0
bcHANB	6	0
bcHANO	2	1
bcHAON	37	0
bcHAOR	0	4
bcHAQQ	0	0
bcHAQX	29	51
bcHASU	0	1
bcHAUG	0	0
bcHAUV	1	0
bcHAVZ	58	0
bcHAWS	0	36
