cellBC	JAK1wtTXcnt	JAK1mutTXcnt
bcEZQC	0	0
bcEZQK	0	1
bcEZRC	0	0
bcEZRI	4	1
bcEZRX	0	0
bcEZSZ	0	0
bcEZUT	10	0
bcEZWM	16	0
bcEZZB	1	1
bcEZZO	0	0
bcEZZV	0	0
bcFABC	37	0
bcFACH	0	2
bcFACS	1	2
bcFACT	0	1
bcFACU	0	0
bcFADK	1	48
bcFAMQ	1	0
bcFAPB	0	0
bcFASE	37	0
bcFASM	1	0
bcFATC	0	0
bcFAVQ	0	0
bcFBFS	0	1
bcFBGB	1	0
bcFBGX	1	0
bcFBHB	45	0
bcFBHG	0	1
bcFBHZ	4	0
bcFBKR	0	0
bcFBLY	1	1
bcFBPN	31	0
bcFBQE	32	1
bcFBRX	1	0
bcFBSI	0	0
bcFBUT	2	0
bcFBVF	0	0
bcFBVL	3	0
bcFBVN	0	17
bcFBWE	0	0
bcFBYH	0	1
bcFBYW	0	0
bcFCAT	0	0
bcFCBU	1	0
bcFCFP	0	0
bcFCGJ	1	1
bcFCGL	4	0
bcFCJJ	2	1
bcFCNR	0	0
bcFCOD	0	0
bcFCPC	0	0
bcFCPX	0	1
bcFCSM	0	12
bcFCTH	0	0
bcFCTI	1	0
bcFCUZ	0	0
bcFDFY	33	6
bcFDHR	1	0
bcFDKP	0	91
bcFDNH	0	0
bcFDNJ	0	0
bcFDPT	0	0
bcFDSY	0	16
bcFDZN	0	0
bcFEAV	0	0
bcFEBT	0	0
bcFEDI	18	2
bcFEGA	0	1
bcFEHJ	45	0
bcFEHU	0	0
bcFEJT	0	0
bcFEKV	0	8
bcFEMB	33	0
bcFEMH	0	0
bcFENH	0	0
bcFEOG	0	0
bcFEOO	0	0
bcFEOW	0	2
bcFEPW	0	0
bcFEQL	0	1
bcFERL	1	0
bcFEST	0	0
bcFEUO	0	57
bcFEXI	2	0
bcFEXU	0	0
bcFFAF	0	29
bcFFBZ	0	1
bcFFFK	1	0
bcFFFV	2	0
bcFFNH	75	2
bcFFOD	0	0
bcFFOJ	0	1
bcFFQX	1	0
bcFFTW	0	0
bcFFUL	0	1
bcFFXZ	1	0
bcFFYG	0	1
bcFGAJ	0	0
bcFGAN	0	1
bcFGBJ	0	17
bcFGHG	52	0
bcFGHZ	0	2
bcFGIS	0	0
bcFGJC	2	0
bcFGJG	2	0
bcFGMP	1	0
bcFGNK	41	0
bcFGOW	0	1
bcFGSM	1	0
bcFGWO	0	0
bcFGXN	1	1
bcFGXO	0	1
bcFGXR	3	2
bcFGXZ	0	18
bcFGZG	2	2
bcFHAA	1	1
bcFHAQ	0	3
bcFHCA	0	0
bcFHCU	0	0
bcFHEP	2	1
bcFHFR	1	3
bcFHJY	3	0
bcFHLL	0	0
bcFHMI	1	0
bcFHNQ	0	0
bcFHNS	0	0
bcFHNX	0	0
bcFHPX	2	91
bcFHSK	0	0
bcFHSV	0	0
bcFHVG	0	0
bcFHZC	0	0
bcFIAZ	0	0
bcFIBM	1	30
bcFIBN	0	1
bcFIBQ	0	0
bcFIEG	94	0
bcFIHE	0	0
bcFIIY	0	0
bcFIKT	27	0
bcFILK	2	0
bcFILV	0	8
bcFIMT	1	0
bcFISK	0	0
bcFITR	0	0
bcFIUM	0	1
bcFIVY	0	0
bcFIYI	3	0
bcFJAD	1	0
bcFJAU	0	1
bcFJBO	0	0
bcFJCT	1	1
bcFJET	3	1
bcFJEY	3	7
bcFJFE	18	3
bcFJFQ	2	1
bcFJGB	1	0
bcFJGD	0	0
bcFJGV	0	1
bcFJJH	0	0
bcFJKE	5	0
bcFJPT	0	0
bcFJQY	0	0
bcFJRW	1	27
bcFJSX	38	1
bcFJTP	1	0
bcFJVO	13	26
bcFJYX	0	0
bcFKCV	0	2
bcFKDD	1	1
bcFKJW	1	0
bcFKLM	0	1
bcFKMF	0	0
bcFKNW	0	0
bcFKOG	1	0
bcFKQZ	0	0
bcFKSL	0	0
bcFKSP	0	0
bcFKSR	0	12
bcFKUE	0	78
bcFKXG	0	0
bcFKZW	0	0
bcFLAM	0	0
bcFLAT	0	0
bcFLBM	0	0
bcFLDD	58	0
bcFLEA	1	0
bcFLJK	0	0
bcFLLT	1	0
bcFLLV	4	2
bcFLMD	0	1
bcFLMG	4	1
bcFLMP	0	0
bcFLNN	36	44
bcFLOM	2	0
bcFLPO	0	0
bcFLQQ	1	1
bcFLRH	0	0
bcFLRO	0	39
bcFLRU	0	1
bcFLTH	0	0
bcFLUS	0	0
bcFLVW	2	0
bcFLVY	0	0
bcFLWN	0	19
bcFLXN	2	0
bcFLXU	0	0
bcFLZE	1	0
bcFMAX	0	0
bcFMEC	0	1
bcFMGO	0	1
bcFMKW	0	0
bcFMMH	1	38
bcFMMS	2	1
bcFMPC	0	0
bcFMPE	1	0
bcFMPF	1	3
bcFMPO	2	0
bcFMPR	1	0
bcFMPW	3	1
bcFMRD	0	0
bcFMRR	0	0
bcFMSM	0	5
bcFMTL	48	1
bcFMUK	100	0
bcFMUY	14	0
bcFMVI	1	1
bcFMWE	4	1
bcFMXP	44	0
bcFMXS	14	33
bcFNBB	10	1
bcFNDK	0	0
bcFNFA	4	1
bcFNFO	0	9
bcFNIM	0	0
bcFNIQ	2	0
bcFNJQ	0	0
bcFNLB	158	157
bcFNNC	0	45
bcFNNI	3	1
bcFNOJ	10	9
bcFNRH	0	0
bcFNSP	10	0
bcFNSU	0	0
bcFNVI	0	0
bcFNVO	2	0
bcFNZB	1	1
bcFNZJ	0	0
bcFOAP	0	0
bcFOAT	1	1
bcFODY	1	0
bcFOEG	0	0
bcFOEX	0	0
bcFOFR	2	1
bcFOGK	0	0
bcFOHM	1	0
bcFOHT	30	0
bcFONY	0	0
bcFOPB	0	0
bcFOPH	0	0
bcFOTG	0	0
bcFOTH	0	2
bcFOUN	45	78
bcFOVF	0	4
bcFOVN	0	29
bcFOVX	1	0
bcFOXD	0	0
bcFOXM	13	73
bcFOYH	0	1
bcFOZG	8	0
bcFOZP	1	0
bcFPCM	2	2
bcFPDV	1	5
bcFPEB	0	1
bcFPFK	0	1
bcFPFQ	3	13
bcFPFR	0	0
bcFPGD	0	0
bcFPPE	0	1
bcFPPJ	0	0
bcFPTC	1	0
bcFQAI	0	0
bcFQBG	1	0
bcFQDO	12	0
bcFQFH	0	0
bcFQFL	47	2
bcFQGE	48	0
bcFQHG	53	0
bcFQLC	1	0
bcFQLK	0	0
bcFQMN	0	0
bcFQOM	0	0
bcFQOP	1	1
bcFQPE	2	2
bcFQQS	10	0
bcFQRM	3	0
bcFQSF	65	1
bcFQSW	6	45
bcFQUS	1	0
bcFQZT	0	0
bcFRAF	0	0
bcFRDP	1	0
bcFRIZ	1	0
bcFRJI	11	0
bcFRLA	0	0
bcFROE	0	0
bcFRSC	0	0
bcFRSJ	1	0
bcFRSQ	1	0
bcFRTW	1	0
bcFRUJ	3	1
bcFRVR	0	1
bcFRWB	1	0
bcFRWU	2	0
bcFRXK	1	0
bcFRXS	1	0
bcFRYF	0	0
bcFSGC	0	0
bcFSGX	0	2
bcFSHB	2	1
bcFSHI	1	2
bcFSHN	0	0
bcFSJK	42	0
bcFSKK	46	0
bcFSLJ	0	0
bcFSLP	1	0
bcFSML	0	1
bcFSMP	0	0
bcFSNY	0	1
bcFSOV	0	0
bcFSTT	104	0
bcFSWD	0	0
bcFSXK	1	1
bcFSYK	0	38
bcFSZS	2	0
bcFTAU	0	0
bcFTBE	0	1
bcFTFR	2	0
bcFTFW	0	0
bcFTGP	0	0
bcFTHL	39	9
bcFTHP	0	0
bcFTJJ	0	0
bcFTKX	0	0
bcFTKY	0	0
bcFTNO	0	0
bcFTOZ	9	0
bcFTQK	0	0
bcFTQR	0	0
bcFTRB	26	1
bcFTTO	4	0
bcFTTY	1	0
bcFTUW	1	23
bcFTWF	2	0
bcFTZL	1	0
bcFUBV	0	0
bcFUCX	0	0
bcFUDV	0	0
bcFUGS	0	1
bcFUHE	0	38
bcFUIT	1	1
bcFUJO	2	0
bcFULB	51	0
bcFUOD	7	1
bcFUOE	1	0
bcFUPF	5	2
bcFUTH	29	7
bcFUUC	0	1
bcFUWY	1	13
bcFUXL	1	1
bcFUYP	0	0
bcFUYU	0	0
bcFUZS	0	0
bcFVAX	134	35
bcFVCI	0	0
bcFVCX	46	0
bcFVDF	8	1
bcFVDS	1	0
bcFVEM	0	0
bcFVEY	1	0
bcFVJL	39	26
bcFVKQ	0	0
bcFVLU	0	1
bcFVMM	0	2
bcFVMN	0	0
bcFVOB	0	0
bcFVQY	0	0
bcFVRD	5	29
bcFVRK	0	0
bcFVRR	2	0
bcFVSB	1	0
bcFVSI	2	2
bcFVTF	0	0
bcFVTK	32	14
bcFVTN	0	1
bcFVVB	0	0
bcFVVR	25	0
bcFVWG	1	0
bcFVZA	1	0
bcFVZM	0	1
bcFWAX	0	0
bcFWDM	6	0
bcFWEL	1	1
bcFWGQ	2	0
bcFWGT	7	1
bcFWIM	3	0
bcFWKQ	0	0
bcFWMK	1	1
bcFWMN	2	1
bcFWOH	31	0
bcFWRU	0	0
bcFWUF	0	0
bcFWVB	2	0
bcFWVF	76	1
bcFWVP	0	42
bcFWWC	2	1
bcFWWU	1	1
bcFWXS	2	42
bcFWYC	1	0
bcFXAF	0	0
bcFXAN	0	1
bcFXBW	84	0
bcFXEN	1	37
bcFXFF	1	0
bcFXGB	0	0
bcFXGF	0	0
bcFXHJ	3	1
bcFXJV	0	2
bcFXJZ	3	1
bcFXKB	1	0
bcFXLI	26	0
bcFXLV	0	0
bcFXLY	2	0
bcFXNN	0	1
bcFXNY	29	0
bcFXPS	0	0
bcFXPT	0	0
bcFXPY	1	0
bcFXST	0	16
bcFXUZ	0	0
bcFXWX	0	0
bcFXXZ	0	0
bcFXZB	0	0
bcFYAN	0	0
bcFYAW	0	0
bcFYES	0	0
bcFYEY	1	0
bcFYGB	0	0
bcFYHF	0	0
bcFYMF	2	0
bcFYNS	0	0
bcFYOB	50	0
bcFYOC	0	0
bcFYPA	0	39
bcFYPB	55	0
bcFYRF	0	0
bcFYXD	0	0
bcFZAD	0	0
bcFZCP	2	0
bcFZCQ	2	0
bcFZDE	1	2
bcFZDT	0	0
bcFZHF	14	0
bcFZJN	0	0
bcFZKJ	7	0
bcFZLI	14	0
bcFZPH	0	0
bcFZQF	45	0
bcFZQR	0	0
bcFZRL	5	1
bcFZRT	22	0
bcFZVQ	1	0
bcFZVT	16	0
bcFZWM	2	0
bcFZZK	1	0
bcGAAQ	1	1
bcGABH	75	0
bcGADL	1	0
bcGADP	0	0
bcGAFR	1	1
bcGAGE	33	0
bcGAGJ	3	0
bcGAJX	0	0
bcGALU	0	1
bcGANU	1	0
bcGAQA	30	0
bcGARB	0	0
bcGARD	1	4
bcGARN	1	0
bcGAUP	49	31
bcGAXW	0	0
bcGAYH	0	0
bcGAZU	1	4
bcGBAN	0	0
bcGBAO	1	0
bcGBAW	0	0
bcGBCS	0	10
bcGBCW	0	0
bcGBDJ	0	0
bcGBDX	0	2
bcGBFF	0	0
bcGBFV	0	0
bcGBGX	7	1
bcGBIA	0	0
bcGBJD	0	0
bcGBJR	1	0
bcGBJS	50	0
bcGBJU	30	3
bcGBMY	33	2
bcGBOA	2	1
bcGBOF	1	0
bcGBSY	0	2
bcGBTZ	0	0
bcGBUD	0	0
bcGBYC	10	0
bcGBYD	3	0
bcGBYL	0	0
bcGBYM	0	0
bcGBYU	1	1
bcGBZJ	0	31
bcGCDU	1	0
bcGCGE	0	0
bcGCGS	0	0
bcGCMO	32	0
bcGCNG	0	0
bcGCOS	36	1
bcGCRV	2	0
bcGCZA	0	26
bcGCZV	0	0
bcGDCO	1	7
bcGDFI	1	0
bcGDFM	1	0
bcGDGR	1	0
bcGDNJ	5	18
bcGDRV	10	0
bcGDTY	0	0
bcGDUV	1	1
bcGDXE	0	0
bcGEBD	0	0
bcGEBO	1	0
bcGEBU	0	0
bcGEDH	1	1
bcGEFF	2	2
bcGEFJ	0	1
bcGEFO	0	0
bcGEFR	2	0
bcGEHB	0	0
bcGEHY	0	0
bcGEIV	2	0
bcGELP	1	2
bcGEOD	0	0
bcGEOG	0	0
bcGEPG	0	0
bcGESL	0	0
bcGETI	0	0
bcGETT	0	0
bcGEVA	9	1
bcGEVJ	3	0
bcGEWR	0	0
bcGEXV	46	0
bcGEZY	0	0
bcGFDE	80	0
bcGFHR	9	0
bcGFHV	0	61
bcGFIY	2	0
bcGFLH	0	0
bcGFOE	40	0
bcGFOF	2	0
bcGFXN	0	1
bcGFXS	0	0
bcGFYD	0	0
bcGFYZ	0	0
bcGGCC	1	0
bcGGCH	0	0
bcGGDH	0	0
bcGGFP	18	0
bcGGHY	0	0
bcGGJP	0	0
bcGGMH	3	0
bcGGNM	0	0
bcGGNR	2	0
bcGGOX	1	0
bcGGPN	0	1
bcGGUL	0	0
bcGGVY	1	2
bcGGXX	2	1
bcGGZU	4	0
bcGHBC	0	0
bcGHBG	2	0
bcGHBK	2	25
bcGHBV	0	0
bcGHCG	0	0
bcGHEC	2	1
bcGHEH	0	0
bcGHEZ	0	0
bcGHFB	0	0
bcGHGZ	0	0
bcGHIJ	0	0
bcGHIY	0	0
bcGHJB	0	0
bcGHJE	0	0
bcGHKP	2	0
bcGHME	1	0
bcGHRK	0	0
bcGHVU	0	0
bcGHXS	1	0
bcGHZK	0	0
bcGIBR	0	0
bcGIBU	0	0
bcGIGE	0	1
bcGIKP	0	7
bcGIMA	0	0
bcGINU	1	0
bcGIQS	5	2
bcGISC	40	0
bcGIUR	0	0
bcGIXL	2	3
bcGIXV	0	0
bcGIYY	0	0
bcGIZK	2	0
bcGJAE	2	1
bcGJAO	0	0
bcGJAY	0	0
bcGJBS	101	0
bcGJBZ	0	1
bcGJCN	1	0
bcGJCP	1	0
bcGJCZ	0	0
bcGJDU	0	0
bcGJDV	0	0
bcGJGT	52	39
bcGJIL	0	0
bcGJIM	1	0
bcGJJF	1	0
bcGJJK	0	0
bcGJKM	0	0
bcGJLJ	0	2
bcGJMN	0	0
bcGJNY	0	0
bcGJST	1	0
bcGJTU	2	0
bcGJUO	0	0
bcGJXC	0	0
bcGJXL	0	0
bcGJXN	0	0
bcGJYH	1	0
bcGJYP	0	0
bcGKCW	0	0
bcGKDO	1	0
bcGKGK	0	0
bcGKIA	0	0
bcGKII	0	0
bcGKIT	0	0
bcGKLN	2	2
bcGKLP	1	0
bcGKLR	5	2
bcGKLT	1	0
bcGKLX	0	0
bcGKLZ	0	1
bcGKMA	1	0
bcGKMM	0	0
bcGKMP	0	0
bcGKMT	1	0
bcGKNB	4	0
bcGKNK	3	1
bcGKNN	0	0
bcGKNS	0	0
bcGKNV	1	3
bcGKPO	0	0
bcGKQD	0	1
bcGKQG	1	0
bcGKQH	0	0
bcGKQO	1	0
bcGKRM	0	0
bcGKRQ	1	1
bcGKRT	5	0
bcGKTM	1	1
bcGKUA	1	1
bcGKUV	0	0
bcGKUY	8	0
bcGKUZ	1	2
bcGKVI	1	1
bcGKVY	1	1
bcGKVZ	0	0
bcGKYL	3	0
bcGKYY	2	0
bcGLAB	4	6
bcGLAI	0	0
bcGLAU	0	0
bcGLEQ	0	3
bcGLFG	1	49
bcGLFO	0	0
bcGLGK	1	28
bcGLIT	1	35
bcGLKG	149	0
bcGLLU	0	0
bcGLNY	0	0
bcGLPN	0	1
bcGLQL	0	0
bcGLUQ	1	0
bcGLVT	2	0
bcGMAV	1	1
bcGMIT	0	0
bcGMIY	0	0
bcGMMW	0	0
bcGMNB	0	1
bcGMPL	0	0
bcGMQH	0	1
bcGMST	2	2
bcGMTB	0	0
bcGMTC	1	0
bcGMTE	34	23
bcGNAF	0	0
bcGNAI	44	59
bcGNBJ	0	1
bcGNDR	0	4
bcGNDX	1	8
bcGNHJ	1	1
bcGNHW	1	0
bcGNHX	6	2
bcGNHZ	191	0
bcGNNM	0	0
bcGNNN	0	0
bcGNOH	2	0
bcGNPX	62	1
bcGNRJ	0	0
bcGNRS	35	31
bcGNSH	0	0
bcGNSI	0	1
bcGNUA	13	1
bcGNUB	3	0
bcGNVJ	0	0
bcGNVO	0	0
bcGNXQ	38	1
bcGNXS	0	2
bcGNYK	0	1
bcGNZL	0	0
bcGNZV	0	1
bcGOAA	0	0
bcGOAL	0	0
bcGOAX	31	0
bcGOBP	0	0
bcGOBU	0	0
bcGOEY	2	1
bcGOHY	21	1
bcGOIK	1	2
bcGOIX	0	0
bcGOKX	0	1
bcGOLG	26	0
bcGORA	0	0
bcGOZR	1	0
bcGPAE	0	0
bcGPBK	2	1
bcGPCW	1	2
bcGPFU	0	0
bcGPGZ	0	0
bcGPHU	1	0
bcGPIS	0	0
bcGPKN	0	0
bcGPME	3	0
bcGPTY	0	1
bcGPUH	0	0
bcGPUN	2	1
bcGPUZ	22	0
bcGPVV	0	0
bcGPWT	6	9
bcGPYM	1	0
bcGPZI	0	0
bcGQAF	2	1
bcGQAR	52	0
bcGQBV	0	36
bcGQCQ	0	0
bcGQDJ	3	0
bcGQDO	1	0
bcGQDV	3	0
bcGQJO	1	0
bcGQKU	0	0
bcGQLQ	0	0
bcGQMA	32	26
bcGQMX	1	0
bcGQNX	0	0
bcGQOK	0	0
bcGQON	2	42
bcGQRJ	31	0
bcGQRY	0	0
bcGQSD	3	1
bcGQSM	1	0
bcGQSS	0	1
bcGQTS	1	1
bcGQWU	54	34
bcGQXV	2	0
bcGQYC	1	0
bcGQZJ	0	0
bcGQZT	0	30
bcGRFG	0	0
bcGRGT	0	0
bcGRGX	41	38
bcGRHN	1	1
bcGRII	0	0
bcGRIM	2	0
bcGRJX	0	0
bcGRLT	0	0
bcGRMW	1	1
bcGRWP	0	0
bcGRZJ	0	5
bcGSAG	0	0
bcGSBM	0	0
bcGSCC	0	0
bcGSED	64	0
bcGSEU	0	1
bcGSFS	0	0
bcGSKE	0	1
bcGSKH	3	5
bcGSKT	1	0
bcGSLG	1	33
bcGSLU	2	0
bcGSMH	0	1
bcGSNU	0	0
bcGSTQ	3	2
bcGSVB	0	0
bcGSVY	60	0
bcGSWD	1	2
bcGSWK	1	0
bcGSZA	0	0
bcGSZQ	24	30
bcGSZR	2	1
bcGSZX	1	0
bcGTAA	2	0
bcGTBO	1	0
bcGTGJ	2	0
bcGTHE	27	0
bcGTJC	4	21
bcGTMM	56	0
bcGTOV	0	0
bcGTPF	0	1
bcGTPP	0	0
bcGTTM	1	0
bcGUAT	0	0
bcGUCM	0	0
bcGUCQ	43	0
bcGUDM	35	20
bcGUEB	9	2
bcGUEP	0	1
bcGUHP	1	1
bcGUIE	4	0
bcGUIS	1	0
bcGUKO	1	2
bcGUMY	4	0
bcGUND	1	2
bcGUNI	0	0
bcGUOX	52	1
bcGUQK	0	4
bcGUQL	0	0
bcGUQS	1	1
bcGUTC	2	1
bcGUUB	0	0
bcGUWW	15	1
bcGUXM	1	0
bcGUYX	0	0
bcGVAK	0	0
bcGVEF	1	0
bcGVGA	0	1
bcGVGE	1	0
bcGVGI	1	0
bcGVGP	0	0
bcGVGQ	36	0
bcGVJO	3	18
bcGVKG	1	0
bcGVKJ	0	67
bcGVKO	0	1
bcGVMG	1	1
bcGVMI	1	14
bcGVNC	74	7
bcGVPA	2	0
bcGVQS	0	0
bcGVRL	1	0
bcGVRP	0	2
bcGVSX	0	0
bcGVUX	1	4
bcGVVK	1	1
bcGVVX	1	0
bcGVWD	1	0
bcGWAY	61	0
bcGWDH	55	23
bcGWEI	1	0
bcGWHU	0	1
bcGWLR	0	1
bcGWNB	1	0
bcGWPO	0	0
bcGWPT	0	0
bcGWPV	0	0
bcGWSA	0	0
bcGWWS	0	0
bcGXCP	0	0
bcGXED	18	0
bcGXEW	0	0
bcGXHL	0	0
bcGXIX	1	0
bcGXKU	0	1
bcGXLR	38	0
bcGXOB	4	0
bcGXQN	0	11
bcGXQP	0	0
bcGXUV	0	0
bcGXVK	5	0
bcGXZM	0	0
bcGYAL	0	0
bcGYBA	0	0
bcGYBW	0	0
bcGYFG	0	0
bcGYGK	0	1
bcGYHQ	0	0
bcGYIK	2	0
bcGYIO	4	31
bcGYJW	56	0
bcGYNZ	0	18
bcGYQH	1	52
bcGYQT	2	2
bcGYQZ	0	0
bcGYRL	2	0
bcGYRV	0	0
bcGYSM	1	0
bcGYTC	0	0
bcGYTO	53	0
bcGYYK	0	0
bcGYYR	0	0
bcGYYS	0	1
bcGZAH	39	0
bcGZBI	0	0
bcGZDN	0	0
bcGZED	0	0
bcGZFN	1	1
bcGZGC	4	2
bcGZIK	3	0
bcGZIQ	0	0
bcGZMQ	1	84
bcGZMV	0	0
bcGZRB	3	0
bcGZSQ	0	0
bcGZSZ	1	36
bcGZUH	3	1
bcGZYP	0	0
bcHABL	0	0
bcHAED	0	0
bcHAEZ	14	0
bcHAHT	0	0
bcHAJF	1	1
bcHANI	0	0
bcHANO	0	0
bcHAPH	1	0
bcHAQI	0	1
bcHARL	1	0
bcHARO	1	1
bcHASH	0	1
bcHAVL	1	0
bcHAWC	0	0
bcHAWR	6	0
bcHAXV	0	1
bcHAXZ	3	0
bcHAYO	0	0
bcHBBW	68	0
bcHBDZ	8	0
bcHBGW	0	54
bcHBIY	35	0
bcHBMP	0	0
bcHBOV	0	42
bcHBWD	0	62
bcHCBJ	0	1
bcHCBR	0	1
bcHCBS	1	0
bcHCBZ	2	0
bcHCCS	0	0
bcHCDJ	0	0
bcHCHA	0	0
bcHCHM	0	0
bcHCIH	0	0
bcHCII	36	0
bcHCLJ	0	0
bcHCLO	0	1
bcHCMY	1	0
bcHCNL	0	0
bcHCQV	0	0
bcHCSB	0	0
bcHCVK	2	0
bcHCXW	0	0
bcHDAJ	0	1
bcHDAT	0	0
bcHDCF	1	0
bcHDDT	1	0
bcHDEZ	28	0
bcHDFC	0	0
bcHDFG	1	0
bcHDIX	0	0
bcHDKH	0	1
bcHDLS	3	0
bcHDTM	0	0
bcHDTV	1	0
bcHDTX	0	0
bcHDYE	0	0
bcHDYI	2	20
bcHDZO	0	0
bcHDZR	1	0
bcHDZS	1	1
bcHEAE	0	1
bcHEAF	0	79
bcHEDY	2	1
bcHEEC	56	0
bcHEER	0	1
bcHEHM	9	0
bcHEIL	0	2
bcHEJS	2	0
bcHEKK	2	0
bcHEKW	2	1
bcHELM	0	1
bcHEME	4	1
bcHENB	0	0
bcHENS	2	0
bcHEOM	1	0
bcHEOO	2	1
bcHEPO	0	0
bcHERP	0	1
bcHETZ	1	64
bcHEUL	0	0
bcHEUP	0	0
bcHEXC	0	1
bcHEXE	1	0
bcHEXS	0	0
bcHEZR	0	28
bcHFBL	2	42
bcHFCC	0	1
bcHFDH	1	1
bcHFJN	1	1
bcHFKQ	2	0
bcHFLL	1	1
bcHFML	0	1
bcHFNQ	1	58
bcHFNW	1	0
bcHFNZ	0	0
bcHFQM	0	0
bcHFRP	1	0
bcHFRW	0	0
bcHFSJ	0	0
bcHFUB	0	0
bcHFUG	2	1
bcHFUP	27	0
bcHFVZ	1	1
bcHFWV	0	0
bcHFXC	32	0
bcHFZQ	1	0
bcHGAT	2	0
bcHGCT	1	0
bcHGEU	0	0
bcHGFT	0	30
bcHGIS	1	0
bcHGMX	0	0
bcHGQA	0	0
bcHGRN	0	1
bcHGVM	0	0
bcHGWF	76	1
bcHGWT	1	1
bcHGXA	0	0
bcHGZL	0	51
bcHGZN	42	1
bcHGZV	1	0
bcHHBW	0	1
bcHHEL	0	0
bcHHET	0	0
bcHHFI	1	0
bcHHFQ	0	0
bcHHHS	0	4
bcHHIZ	0	0
bcHHME	0	0
bcHHMX	25	0
bcHHOR	0	0
bcHHQN	24	5
bcHHTB	0	1
bcHHTV	35	1
bcHHUA	89	1
bcHHUU	2	0
bcHHVT	0	0
bcHHYC	2	29
bcHHYU	0	0
bcHHZE	0	0
bcHICM	1	0
bcHIDA	4	56
bcHIEO	0	0
bcHIHX	0	0
bcHILS	62	0
bcHIMZ	0	0
bcHISH	0	0
bcHIVM	0	0
bcHIWK	2	0
bcHIYA	0	0
bcHIYG	1	1
bcHIYL	27	37
bcHIZJ	2	0
bcHJAN	35	1
bcHJBT	26	0
bcHJEE	10	0
bcHJLB	0	0
bcHJNC	1	1
bcHJOF	1	0
bcHJOQ	0	0
bcHJRA	1	0
bcHJRE	0	0
bcHJTI	1	2
bcHJTX	0	1
bcHJVD	0	2
bcHJWK	0	0
bcHJYX	1	56
bcHJZX	0	0
bcHKAH	3	0
bcHKAR	1	1
bcHKBR	0	1
bcHKDB	2	30
bcHKGH	0	0
bcHKGW	2	2
bcHKHQ	0	0
bcHKIM	25	0
bcHKJI	0	0
bcHKMB	0	0
bcHKMD	0	0
bcHKNB	1	1
bcHKNP	27	0
bcHKPB	3	2
bcHKPD	0	0
bcHKPN	2	0
bcHKQG	0	0
bcHKSK	0	0
bcHKVF	0	2
bcHKVT	0	1
bcHKVW	40	1
bcHKXN	1	1
bcHLBA	0	0
bcHLBP	0	1
bcHLDZ	0	1
bcHLEH	1	0
bcHLHB	0	0
bcHLIH	8	1
bcHLQV	0	62
bcHLSN	19	0
bcHLUL	0	2
bcHLVF	0	0
bcHLVK	0	1
bcHLVQ	22	7
bcHMBR	7	0
bcHMEX	0	1
bcHMFU	0	0
bcHMHD	0	0
bcHMHF	2	0
bcHMKD	0	1
bcHMKL	0	1
bcHMMY	0	0
bcHMND	0	0
bcHMPF	1	0
bcHMTI	0	0
bcHMTQ	41	6
bcHMTS	0	0
bcHMYK	29	0
bcHNEH	0	0
bcHNEO	4	0
bcHNEP	1	0
bcHNFE	1	0
bcHNIX	0	1
bcHNKT	1	0
bcHNLF	1	0
bcHNMM	104	0
bcHNOM	0	1
bcHNTU	0	0
bcHNUF	0	1
bcHNVD	41	0
bcHNZJ	36	0
bcHOAA	0	0
bcHOET	0	0
bcHOFO	0	0
bcHONI	0	0
bcHOOL	0	0
bcHORX	1	0
bcHOTU	0	0
bcHOWC	0	0
bcHPBB	0	0
bcHPCD	0	0
bcHPCY	0	0
bcHPFB	1	0
bcHPFM	64	0
bcHPGK	0	33
bcHPGY	0	0
bcHPOO	0	0
bcHPRS	1	0
bcHPSA	45	0
bcHPSM	0	70
bcHPWC	0	0
bcHPZL	1	0
bcHQCE	1	0
bcHQEH	0	1
bcHQHC	0	0
bcHQHU	0	0
bcHQIK	0	0
bcHQQM	0	0
bcHQQR	0	0
bcHQSA	1	0
bcHQUC	20	0
bcHQVV	0	0
bcHQXJ	0	0
bcHRBO	2	0
bcHRDR	0	0
bcHRFC	0	0
bcHRMU	0	0
bcHRMZ	0	2
bcHRRN	14	0
bcHRSO	0	0
bcHRUD	1	1
bcHRVV	28	0
bcHRWC	82	31
bcHRYV	26	39
bcHRZA	0	14
bcHSAW	1	0
bcHSES	0	0
bcHSET	0	1
bcHSFA	0	0
bcHSFC	1	0
bcHSFJ	0	0
bcHSFU	0	0
bcHSGU	8	0
bcHSLT	67	0
bcHSNO	0	0
bcHSNR	1	1
bcHSNX	0	0
bcHSOD	0	1
bcHSOE	0	0
bcHSOL	0	0
bcHSOS	56	26
bcHSPF	0	1
bcHSQL	0	9
bcHSQO	1	0
bcHSRV	51	0
bcHSVQ	0	1
bcHTAO	4	2
bcHTBL	0	0
bcHTCR	0	0
bcHTDL	69	0
bcHTFC	11	0
bcHTHI	20	0
bcHTHM	2	0
bcHTKM	0	0
bcHTMY	4	0
bcHTNM	54	0
bcHTOY	47	0
bcHTPE	1	0
bcHTPG	2	0
bcHTSJ	0	0
bcHTWJ	0	0
bcHUEY	0	0
bcHUFZ	0	0
bcHUGM	0	0
bcHUKD	0	0
bcHUMN	0	78
bcHUMS	1	0
bcHURZ	0	0
bcHUVF	0	0
bcHUVG	0	0
bcHUWM	1	0
bcHUZV	1	0
bcHVBN	0	0
bcHVBY	0	1
