cellBC	JAK1wtTXcnt	JAK1mutTXcnt
bcHTRR	0	0
bcHTUY	0	0
bcHUGI	0	0
bcHUGK	0	0
bcHUGR	46	0
bcHUHV	0	0
bcHUKD	0	0
bcHULA	0	0
bcHULG	0	0
bcHULH	0	1
bcHUMV	0	0
bcHUQB	0	0
bcHUTN	0	11
bcHUUE	0	0
bcHUUX	0	0
bcHUVE	0	0
bcHUXT	0	0
bcHUYP	0	0
bcHVCL	0	0
bcHVKF	0	0
bcHVOU	0	0
bcHVPQ	0	0
bcHVVE	16	0
bcHVYL	0	0
bcHVZG	0	0
bcHVZT	0	0
bcHWAA	0	0
bcHWAD	0	0
bcHWAJ	0	0
bcHWBJ	0	0
bcHWDF	0	0
bcHWEK	1	0
bcHWHW	0	0
bcHWJI	34	0
bcHWMO	0	7
bcHWVG	6	9
bcHWWN	7	51
bcHWZN	0	0
bcHXBZ	63	0
bcHXLJ	0	0
bcHXNA	10	0
bcHXOM	0	53
bcHXQV	0	0
bcHXQX	0	0
bcHXRH	0	0
bcHXRX	0	0
bcHXTU	0	28
bcHYBZ	0	41
bcHYCT	3	0
bcHYDX	0	0
bcHYEK	1	0
bcHYFE	0	0
bcHYFG	0	0
bcHYFZ	0	0
bcHYLG	0	0
bcHYNK	70	0
bcHYOO	22	0
bcHYVI	0	0
bcHYVN	0	0
bcHYZW	0	0
bcHZCE	0	0
bcHZFZ	0	0
bcHZGK	0	0
bcHZHT	0	0
bcHZIP	74	21
bcHZJM	2	0
bcHZKI	0	0
bcHZMS	0	0
bcHZQJ	47	0
bcHZQX	0	0
bcHZVZ	1	0
bcHZYJ	0	0
bcHZZK	0	0
bcHZZR	0	0
bcIADU	0	0
bcIAIK	0	0
bcIAKL	0	0
bcIAMO	0	0
bcIASU	0	0
bcIAUU	0	0
bcIAXJ	0	0
bcIAXO	0	0
bcIBBR	0	0
bcIBCN	49	7
bcIBEK	8	0
bcIBEP	0	1
bcIBFY	0	0
bcIBGQ	0	0
bcIBJT	9	56
bcIBKY	27	0
bcIBNB	2	0
bcIBQE	57	0
bcIBQL	0	0
bcIBQQ	0	0
bcIBTK	0	0
bcIBTQ	0	0
bcIBVG	0	0
bcICAK	0	0
bcICGM	0	0
bcICIF	0	0
bcICJU	43	0
bcICMT	0	0
bcICNC	0	0
bcICOM	0	0
bcICRC	3	0
bcICRF	0	0
bcICYF	0	0
bcICYV	0	0
bcIDDK	0	33
bcIDGB	1	0
bcIDIG	0	0
bcIDJV	0	0
bcIDJY	2	0
bcIDLD	1	64
bcIDNW	0	0
bcIDOF	0	0
bcIDOK	76	0
bcIDRH	0	0
bcIDRW	5	0
bcIDUA	15	36
bcIDYP	49	0
bcIEAM	0	0
bcIEBO	1	0
bcIECI	0	0
bcIEJV	0	0
bcIELZ	0	0
bcIENY	12	0
bcIEQK	0	0
bcIEQP	0	0
bcIESW	0	0
bcIETE	0	0
bcIEVC	0	0
bcIEVQ	41	0
bcIEXA	1	2
bcIEYO	0	0
bcIFEJ	0	1
bcIFES	0	0
bcIFFC	0	0
bcIFFK	18	38
bcIFGF	1	21
bcIFGR	0	0
bcIFIT	1	0
bcIFJK	12	0
bcIFJP	0	13
bcIFMZ	0	0
bcIFNW	1	0
bcIFRD	0	0
bcIFRG	8	0
bcIFSI	0	0
bcIFTS	0	0
bcIFYA	50	0
bcIFZL	67	1
bcIGBH	0	10
bcIGGR	24	0
bcIGNW	0	33
bcIGVC	1	0
bcIHCQ	0	0
bcIHER	0	0
bcIHMW	6	0
bcIHNW	0	24
bcIHOE	1	3
bcIHPE	0	0
bcIHQC	182	4
bcIHWE	0	0
bcIHWL	0	0
bcIIAV	0	0
bcIICI	1	0
bcIIES	0	0
bcIIIB	0	0
bcIIMV	7	0
bcIIYI	0	0
bcIJNU	0	0
bcIJPF	0	0
bcIJUS	0	0
bcIJYN	0	0
bcIJYS	0	0
bcIJZN	0	0
